"Participant","RT","symb1","symb2","choice","condition"
"P16",0.466547433478,"A","C","C","B"
"P16",0.633170947587,"C","D","C","B"
"P16",0.899735223044,"F","D","F","B"
"P16",0.516504883422,"F","A","F","B"
"P16",0.69983683431,"A","B","A","B"
"P16",0.666450222179,"D","C","C","B"
"P16",0.483211744272,"F","E","F","B"
"P16",0.683166878444,"E","F","E","B"
"P16",0.649839180157,"A","F","F","B"
"P16",0.616507157089,"E","B","E","B"
"P16",1.11632526974,"B","D","D","B"
"P16",0.733194595529,"E","C","E","B"
"P16",0.583184078315,"B","E","E","B"
"P16",0.716465867174,"B","F","F","B"
"P16",0.99970630296,"D","A","D","B"
"P16",0.666514083353,"C","F","C","B"
"P16",0.949725944918,"F","B","F","B"
"P16",0.533216429952,"E","D","E","B"
"P16",1.06633446064,"B","A","A","B"
"P16",1.28297290096,"D","F","F","B"
"P16",0.966374334027,"A","D","A","B"
"P16",1.31628631364,"F","C","C","B"
"P16",0.666534269667,"E","A","E","B"
"P16",0.633254008616,"D","E","E","B"
"P16",1.13303726739,"B","C","C","B"
"P16",0.61654239893,"C","E","C","B"
"P16",1.43293265163,"D","B","D","B"
"P16",0.916416736716,"C","B","C","B"
"P16",0.616510360072,"C","A","C","B"
"P16",1.03307671672,"A","E","A","B"
"P16",0.949789445192,"B","F","F","B"
"P16",1.39958529635,"C","E","E","B"
"P16",0.566531298261,"F","C","F","B"
"P16",0.949769075421,"D","F","F","B"
"P16",0.799799051135,"B","E","E","B"
"P16",0.933077191901,"E","D","E","B"
"P16",0.916269790452,"F","D","F","B"
"P16",0.633193452681,"F","B","F","B"
"P16",0.79979874437,"C","B","C","B"
"P16",0.516543601928,"D","E","E","B"
"P16",0.766445325975,"A","F","A","B"
"P16",1.04973846212,"B","C","C","B"
"P16",1.38298214901,"E","B","E","B"
"P16",0.899713024714,"D","C","C","B"
"P16",0.599839294442,"A","D","A","B"
"P16",0.983064996504,"E","C","C","B"
"P16",1.26629962782,"C","F","C","B"
"P16",0.81645922963,"A","E","E","B"
"P16",1.28295345449,"B","A","B","B"
"P16",1.43289498876,"D","B","B","B"
"P16",0.599916406643,"B","D","B","B"
"P16",0.833083793354,"C","D","D","B"
"P16",1.04969143691,"F","A","A","B"
"P16",0.799802446598,"C","A","A","B"
"P16",0.999725168984,"F","E","E","B"
"P16",0.533197184984,"E","F","E","B"
"P16",0.816452279306,"A","C","C","B"
"P16",0.466614894625,"E","A","E","B"
"P16",0.683163576214,"D","A","A","B"
"P16",0.999745030488,"A","B","A","B"
"P16",0.733138346328,"F","E","E","B"
"P16",0.766472456598,"D","C","C","B"
"P16",1.04963786438,"B","C","C","B"
"P16",0.899740359847,"E","F","F","B"
"P16",1.14968485049,"C","A","A","B"
"P16",0.533214998383,"C","D","C","B"
"P16",0.866426123112,"A","E","E","B"
"P16",0.449868599484,"A","C","A","B"
"P16",0.716452682311,"C","E","E","B"
"P16",0.633186240705,"C","B","C","B"
"P16",0.816451560515,"E","B","E","B"
"P16",0.433183539973,"C","F","F","B"
"P16",0.499885399357,"E","A","E","B"
"P16",0.733211019466,"F","C","F","B"
"P16",NA,"A","F",NA,"B"
"P16",0.716486318148,"D","B","B","B"
"P16",0.849776937015,"B","F","F","B"
"P16",0.89974797182,"B","E","E","B"
"P16",0.649804873648,"D","E","E","B"
"P16",1.68283412004,"A","B","A","B"
"P16",0.983044416207,"B","D","B","B"
"P16",0.849790296314,"F","A","A","B"
"P16",0.849759072488,"E","D","E","B"
"P16",0.699834620792,"D","F","F","B"
"P16",0.833056813106,"F","B","F","B"
"P16",0.633149122187,"E","C","E","B"
"P16",0.833123862226,"F","D","F","B"
"P16",0.699814969813,"D","A","A","B"
"P16",1.06635804242,"A","D","A","B"
"P16",0.88309624439,"B","A","A","B"
"P16",0.616537099721,"E","A","E","B"
"P16",0.499871964873,"D","A","A","B"
"P16",0.749788389561,"F","A","A","B"
"P16",0.566517547989,"F","D","F","B"
"P16",0.616520495334,"F","E","F","B"
"P16",0.416564401771,"B","F","F","B"
"P16",0.66650088646,"B","A","A","B"
"P16",0.599842289907,"A","B","A","B"
"P16",0.666516817167,"E","C","E","B"
"P16",0.733133353884,"C","D","C","B"
"P16",0.633157991293,"A","E","E","B"
"P16",0.516549884587,"C","B","C","B"
"P16",0.61636983782,"E","D","E","B"
"P16",0.933071976902,"D","B","D","B"
"P16",0.616582533966,"C","A","C","B"
"P16",1.41630514959,"F","C","C","B"
"P16",0.499886027925,"E","B","E","B"
"P16",0.883118866775,"C","E","C","B"
"P16",0.549868151367,"E","F","E","B"
"P16",0.733092328629,"D","F","F","B"
"P16",0.699806530778,"B","E","E","B"
"P16",0.933058019113,"F","B","F","B"
"P16",0.549847246261,"D","E","E","B"
"P16",0.733113429223,"C","F","C","B"
"P16",1.29963268848,"A","F","A","B"
"P16",0.73313744408,"A","D","A","B"
"P16",1.24964786731,"B","D","B","B"
"P16",0.983004581921,"B","C","C","B"
"P16",0.583195040638,"D","C","C","B"
"P16",0.683165519056,"A","C","C","B"
"P16",0.816472243066,"C","D","C","B"
"P16",0.883095694017,"D","C","C","B"
"P16",0.749725424621,"A","C","C","B"
"P16",NA,"E","F",NA,"B"
"P16",0.983063113811,"F","C","C","B"
"P16",0.64981016684,"C","B","C","B"
"P16",1.1662911918,"C","E","E","B"
"P16",1.04968744897,"B","F","F","B"
"P16",0.916374433275,"F","E","F","B"
"P16",1.49950258118,"A","D","A","B"
"P16",1.51621382997,"F","D","F","B"
"P16",1.08305541161,"E","C","E","B"
"P16",0.833115675821,"B","A","A","B"
"P16",0.949794572974,"C","F","F","B"
"P16",0.849755977774,"D","A","A","B"
"P16",0.666512062316,"E","A","E","B"
"P16",0.966323943429,"A","F","A","B"
"P16",0.533213046519,"F","A","A","B"
"P16",0.616507902948,"D","E","E","B"
"P16",0.933102048857,"C","A","A","B"
"P16",1.46625338456,"E","B","E","B"
"P16",1.24964214404,"B","D","B","B"
"P16",1.11633984105,"F","B","F","B"
"P16",0.933069474666,"B","C","C","B"
"P16",1.04971186683,"A","B","A","B"
"P16",0.949728005053,"D","B","D","B"
"P16",0.666500342103,"A","E","E","B"
"P16",0.649809947293,"E","D","E","B"
"P16",0.566526630627,"B","E","E","B"
"P16",1.03305095751,"D","F","F","B"
"P17",1.24963010793,"B","A","B","B"
"P17",1.04966476017,"D","F","F","B"
"P17",0.749767282323,"E","C","E","B"
"P17",0.749796436881,"C","D","D","B"
"P17",1.06636641542,"B","D","D","B"
"P17",0.866428775615,"F","C","F","B"
"P17",1.38291165739,"C","E","E","B"
"P17",0.899713119023,"A","B","A","B"
"P17",1.53287570742,"E","B","B","B"
"P17",1.41621760055,"D","C","C","B"
"P17",1.08312600986,"F","E","F","B"
"P17",0.81642477115,"D","A","A","B"
"P17",1.0330109901,"D","E","D","B"
"P17",0.883076554775,"C","B","B","B"
"P17",0.749794151194,"F","B","F","B"
"P17",1.63286185193,"E","D","D","B"
"P17",0.86643252294,"C","F","C","B"
"P17",1.23297685515,"F","A","A","B"
"P17",1.29963514396,"E","A","E","B"
"P17",1.13299610305,"A","E","E","B"
"P17",1.14966442033,"B","E","B","B"
"P17",1.51622366966,"B","C","C","B"
"P17",NA,"C","A",NA,"B"
"P17",0.266634198862,"A","F","F","B"
"P17",1.03297538148,"E","F","E","B"
"P17",0.783123543719,"F","D","D","B"
"P17",0.816440274735,"B","F","F","B"
"P17",1.03304411153,"A","D","A","B"
"P17",1.26627141198,"D","B","B","B"
"P17",0.983049794177,"A","C","A","B"
"P17",0.899701868024,"A","D","D","B"
"P17",1.21629655605,"F","C","F","B"
"P17",1.38291721522,"D","B","D","B"
"P17",NA,"B","D",NA,"B"
"P17",0.466555065919,"C","E","E","B"
"P17",0.833091614757,"A","E","A","B"
"P17",0.783115742306,"F","D","F","B"
"P17",1.19963318309,"F","B","F","B"
"P17",1.13300994049,"E","A","A","B"
"P17",1.01639644666,"B","C","B","B"
"P17",1.09968777795,"F","E","F","B"
"P17",NA,"A","B",NA,"B"
"P17",0.583061171488,"E","B","B","B"
"P17",0.616507940136,"E","F","F","B"
"P17",0.833080339693,"B","F","B","B"
"P17",0.66648579753,"D","F","D","B"
"P17",1.01635120205,"C","B","B","B"
"P17",NA,"B","E",NA,"B"
"P17",0.99971223783,"C","A","A","B"
"P17",0.849771688288,"E","C","E","B"
"P17",0.83308441484,"B","A","B","B"
"P17",0.933059777522,"A","C","A","B"
"P17",0.933069843573,"A","F","A","B"
"P17",1.09968702308,"E","D","D","B"
"P17",1.08302267268,"D","C","D","B"
"P17",1.08302260651,"C","D","D","B"
"P17",1.11631662801,"C","F","F","B"
"P17",1.03302122758,"D","A","D","B"
"P17",1.08302176441,"F","A","A","B"
"P17",0.999733975932,"D","E","D","B"
"P17",1.04967446533,"F","E","E","B"
"P17",1.04969909061,"B","A","B","B"
"P17",0.933093837288,"C","F","C","B"
"P17",0.816404506717,"F","A","A","B"
"P17",1.41625756702,"F","C","F","B"
"P17",0.999659161738,"C","D","D","B"
"P17",1.19964758593,"D","A","D","B"
"P17",NA,"B","F",NA,"B"
"P17",0.183350873485,"B","D","D","B"
"P17",0.983074807427,"A","F","A","B"
"P17",0.833112748354,"C","B","B","B"
"P17",1.33294220892,"A","C","A","B"
"P17",1.08302327117,"D","E","D","B"
"P17",1.29964733931,"C","A","A","B"
"P17",1.49953919317,"A","D","D","B"
"P17",NA,"B","C",NA,"B"
"P17",0.499855514412,"E","D","D","B"
"P17",1.14970159284,"D","B","D","B"
"P17",1.1829890129,"F","D","F","B"
"P17",1.04968874186,"F","B","F","B"
"P17",0.849770187553,"C","E","E","B"
"P17",0.716496301167,"E","C","C","B"
"P17",1.09964809119,"E","B","E","B"
"P17",1.29963076506,"A","E","E","B"
"P17",1.09969837934,"E","A","E","B"
"P17",1.24962842374,"A","B","A","B"
"P17",1.33294490964,"B","E","E","B"
"P17",1.38287795551,"D","C","D","B"
"P17",1.0496858667,"D","F","F","B"
"P17",1.06636072225,"E","F","E","B"
"P17",1.13300964877,"B","C","B","B"
"P17",0.916404777392,"F","E","E","B"
"P17",0.916382224259,"D","F","F","B"
"P17",0.816393568493,"D","A","A","B"
"P17",0.683155074192,"B","E","B","B"
"P17",0.583160674127,"C","A","A","B"
"P17",0.89972093247,"E","F","E","B"
"P17",1.16635548922,"B","A","B","B"
"P17",1.08301031793,"E","A","E","B"
"P17",0.916406437522,"F","A","A","B"
"P17",1.11635459149,"C","F","C","B"
"P17",0.833093335041,"A","B","A","B"
"P17",0.816408834489,"C","D","D","B"
"P17",1.01636434175,"A","E","A","B"
"P17",1.19966090007,"E","D","D","B"
"P17",1.44958319117,"A","D","A","B"
"P17",1.24963790935,"C","B","B","B"
"P17",0.849772680758,"D","C","D","B"
"P17",0.88309387488,"F","D","D","B"
"P17",0.883082756209,"A","F","A","B"
"P17",1.18298026714,"C","E","E","B"
"P17",1.59948023143,"D","B","D","B"
"P17",NA,"A","C",NA,"B"
"P17",0.316596952667,"F","C","C","B"
"P17",1.04969740341,"B","F","B","B"
"P17",1.04967327135,"D","E","E","B"
"P17",1.33293989316,"B","D","B","B"
"P17",1.0330227614,"E","B","E","B"
"P17",0.86642826434,"E","C","C","B"
"P17",1.33293478645,"F","B","F","B"
"P17",1.04973583005,"F","D","D","B"
"P17",1.2163128867,"C","B","B","B"
"P17",1.11634580663,"D","C","D","B"
"P17",0.983062876734,"A","E","E","B"
"P17",0.816431534982,"E","D","E","B"
"P17",0.899729810564,"B","C","B","B"
"P17",1.11631480848,"A","B","B","B"
"P17",1.11640266614,"B","F","F","B"
"P17",1.03302696586,"F","A","A","B"
"P17",1.18299564441,"D","A","D","B"
"P17",1.09966739322,"C","F","F","B"
"P17",1.49951057093,"A","C","A","B"
"P17",1.29962136969,"E","C","C","B"
"P17",0.966398637611,"B","D","D","B"
"P17",1.4662381101,"A","F","A","B"
"P17",1.24964945207,"E","F","F","B"
"P17",1.06636203652,"B","E","B","B"
"P17",1.01634681112,"E","A","A","B"
"P17",1.1496733706,"A","D","A","B"
"P17",1.18294306455,"C","A","C","B"
"P17",1.14969420345,"D","F","F","B"
"P17",1.1996457664,"C","D","C","B"
"P17",1.18298853171,"C","E","E","B"
"P17",1.03303567554,"B","A","A","B"
"P17",1.24964830322,"E","B","E","B"
"P17",1.21626845712,"F","E","E","B"
"P17",1.03301507126,"F","C","F","B"
"P17",1.14964724759,"D","B","D","B"
"P17",0.96640790367,"F","B","B","B"
"P17",0.949715752078,"D","E","D","B"
"P17",0.916413017902,"F","C","C","B"
"P17",0.999672545044,"F","B","B","B"
"P17",1.26623229964,"A","C","A","B"
"P17",1.41616740864,"B","A","A","B"
"P17",1.06637500479,"D","E","D","B"
"P17",1.23296558309,"B","F","B","B"
"P17",1.14953772701,"E","C","E","B"
"P17",0.999716950559,"E","D","D","B"
"P17",1.18302355387,"A","D","A","B"
"P17",1.19967643372,"C","F","F","B"
"P17",1.11633708793,"D","A","D","B"
"P17",1.18297354541,"A","F","F","B"
"P17",1.14969030875,"D","C","C","B"
"P17",1.31628729601,"C","B","C","B"
"P17",1.19963859957,"B","C","B","B"
"P17",1.1829744627,"C","E","E","B"
"P17",1.38293094439,"E","A","E","B"
"P17",1.41622319448,"F","D","D","B"
"P17",NA,"C","D",NA,"B"
"P17",1.16629035913,"B","E","E","B"
"P17",0.916400897735,"A","E","A","B"
"P17",0.799712258882,"F","E","E","B"
"P17",0.949704317623,"E","F","F","B"
"P17",1.16630592588,"C","A","C","B"
"P17",NA,"F","A",NA,"B"
"P17",0.483173964203,"D","B","B","B"
"P17",0.849763847775,"E","B","E","B"
"P17",0.683151014087,"A","B","B","B"
"P17",0.699813683303,"D","F","D","B"
"P17",0.716478728435,"B","D","B","B"
"P18",1.48287652996,"B","C","C","B"
"P18",1.04963668229,"A","C","A","B"
"P18",1.08296780112,"A","E","A","B"
"P18",1.18298395432,"A","F","A","B"
"P18",0.849755216294,"C","A","A","B"
"P18",0.933086959169,"B","E","E","B"
"P18",1.01638072353,"E","F","E","B"
"P18",1.03301289384,"F","A","A","B"
"P18",1.08302331026,"C","D","C","B"
"P18",1.39955094341,"F","C","F","B"
"P18",1.01651949489,"B","A","A","B"
"P18",0.983080235937,"E","D","E","B"
"P18",1.16633672853,"D","C","C","B"
"P18",0.899742688616,"A","B","A","B"
"P18",1.24963311542,"F","D","F","B"
"P18",1.08301718402,"D","F","F","B"
"P18",1.34962510047,"C","E","C","B"
"P18",1.3162477957,"B","D","B","B"
"P18",1.14967847731,"D","A","A","B"
"P18",1.03301603666,"E","A","A","B"
"P18",1.04967258264,"C","B","C","B"
"P18",0.816465976699,"A","D","A","B"
"P18",1.1663288399,"E","C","E","B"
"P18",1.34960959688,"D","E","E","B"
"P18",1.53288922305,"C","F","C","B"
"P18",1.24963983113,"D","B","D","B"
"P18",1.26628814863,"F","E","F","B"
"P18",1.28295427044,"E","B","E","B"
"P18",1.48289788611,"B","F","F","B"
"P18",0.699800293982,"F","B","F","B"
"P18",0.933113292707,"E","B","E","B"
"P18",0.86640899238,"D","A","A","B"
"P18",0.89975733206,"B","F","F","B"
"P18",0.933053759544,"C","D","C","B"
"P18",1.43290272065,"B","D","D","B"
"P18",0.716468093969,"A","E","A","B"
"P18",1.24966486243,"E","C","E","B"
"P18",1.13295263587,"B","A","A","B"
"P18",0.916357331309,"F","A","A","B"
"P18",1.21630000263,"F","C","C","B"
"P18",0.916450328756,"A","D","A","B"
"P18",0.983107979985,"E","A","A","B"
"P18",1.03307904046,"C","A","A","B"
"P18",0.616511203257,"A","C","A","B"
"P18",1.19962135465,"D","C","C","B"
"P18",0.849760527513,"F","B","F","B"
"P18",1.13286601429,"E","F","E","B"
"P18",1.14961146152,"E","D","E","B"
"P18",0.799768119909,"A","F","A","B"
"P18",1.34957828295,"D","F","F","B"
"P18",0.849778807006,"A","B","A","B"
"P18",1.01646855712,"D","B","D","B"
"P18",1.1830069315,"F","D","F","B"
"P18",1.06635604862,"B","E","E","B"
"P18",1.06641014124,"D","E","E","B"
"P18",0.949727700815,"C","B","C","B"
"P18",1.09969025011,"F","E","E","B"
"P18",0.78316563347,"C","E","E","B"
"P18",1.19966785337,"C","F","C","B"
"P18",0.999725121897,"B","C","C","B"
"P18",1.01637929798,"D","E","E","B"
"P18",0.949720004662,"B","E","E","B"
"P18",0.766467978181,"A","B","A","B"
"P18",1.04970143344,"C","F","C","B"
"P18",0.916430957545,"F","C","C","B"
"P18",0.699823168911,"A","F","A","B"
"P18",1.06636230418,"F","B","F","B"
"P18",1.39957490104,"F","E","F","B"
"P18",0.916394633143,"C","A","A","B"
"P18",1.16633567591,"F","A","A","B"
"P18",1.04964279049,"A","E","A","B"
"P18",1.14947745401,"A","C","A","B"
"P18",1.14969745153,"F","D","F","B"
"P18",1.16633775108,"C","B","C","B"
"P18",1.09973221956,"A","D","A","B"
"P18",0.899732523317,"D","F","F","B"
"P18",0.933059082792,"E","F","E","B"
"P18",0.966384700925,"C","D","C","B"
"P18",0.966336072901,"B","F","F","B"
"P18",1.01637610102,"D","C","C","B"
"P18",1.11632465198,"D","B","D","B"
"P18",1.23296807931,"B","C","C","B"
"P18",1.06637443337,"E","B","E","B"
"P18",0.732135514261,"E","A","A","B"
"P18",0.983032925193,"B","A","A","B"
"P18",0.74978298741,"D","A","A","B"
"P18",0.983059902332,"B","D","D","B"
"P18",1.04971340323,"E","D","E","B"
"P18",1.44957443036,"E","C","C","B"
"P18",0.766503292068,"C","E","C","B"
"P18",0.833077542734,"D","A","A","B"
"P18",0.899752595271,"C","A","A","B"
"P18",0.983062699293,"B","C","C","B"
"P18",1.18300794803,"E","C","C","B"
"P18",1.11635282309,"C","E","C","B"
"P18",0.816454921185,"A","B","A","B"
"P18",0.933078832945,"B","E","E","B"
"P18",0.916355472682,"A","E","A","B"
"P18",0.949732924817,"C","B","C","B"
"P18",0.849630447777,"B","D","D","B"
"P18",0.983026850073,"F","D","F","B"
"P18",1.18298872719,"D","B","D","B"
"P18",1.3329379413,"E","D","E","B"
"P18",0.916450815968,"E","B","E","B"
"P18",1.0330115134,"D","C","C","B"
"P18",0.766454901636,"A","D","A","B"
"P18",0.866417485517,"F","C","C","B"
"P18",0.849753853904,"B","A","A","B"
"P18",0.966390721909,"D","E","E","B"
"P18",0.649884074992,"F","A","A","B"
"P18",0.99955701853,"C","F","C","B"
"P18",0.849689349368,"E","A","A","B"
"P18",0.966420823826,"D","F","F","B"
"P18",0.916436801089,"F","B","F","B"
"P18",0.733129265459,"A","C","A","B"
"P18",1.08304472957,"F","E","E","B"
"P18",1.04970760179,"C","D","C","B"
"P18",0.98303784243,"E","F","E","B"
"P18",0.699840019849,"A","F","A","B"
"P18",0.849766085345,"B","F","F","B"
"P18",0.899748372763,"F","C","C","B"
"P18",1.1496018075,"E","C","C","B"
"P18",0.933046222787,"F","D","F","B"
"P18",0.999724926411,"D","B","D","B"
"P18",1.399549975,"C","E","C","B"
"P18",1.01638821216,"F","B","F","B"
"P18",1.13301292993,"E","F","E","B"
"P18",0.816442034112,"E","B","E","B"
"P18",0.766436312372,"B","A","A","B"
"P18",0.849795847415,"C","D","C","B"
"P18",1.06637228302,"A","C","A","B"
"P18",0.816426993681,"B","E","E","B"
"P18",0.833090514017,"F","A","A","B"
"P18",0.933074781863,"A","E","A","B"
"P18",1.03306259854,"E","D","E","B"
"P18",0.816441492765,"A","F","A","B"
"P18",1.08301393293,"B","F","F","B"
"P18",0.849752984741,"B","D","B","B"
"P18",1.24952910757,"F","E","E","B"
"P18",1.14967945174,"D","A","A","B"
"P18",0.916401893212,"B","C","C","B"
"P18",1.23299149558,"D","F","F","B"
"P18",0.98305575501,"D","E","E","B"
"P18",1.06634572392,"D","C","C","B"
"P18",0.716471615734,"A","B","A","B"
"P18",1.14963730785,"C","A","A","B"
"P18",1.33294283448,"C","F","C","B"
"P18",0.866392983538,"A","D","A","B"
"P18",0.916397824085,"C","B","C","B"
"P18",0.799644918291,"E","A","A","B"
"P18",0.783096226734,"F","A","A","B"
"P18",1.31628347349,"E","D","E","B"
"P18",0.949726233162,"C","E","C","B"
"P18",0.933075323211,"F","B","F","B"
"P18",0.933024018526,"D","C","C","B"
"P18",0.849757998218,"B","F","F","B"
"P18",0.733158450093,"B","A","A","B"
"P18",1.23299665041,"E","F","E","B"
"P18",0.799772573993,"F","E","E","B"
"P18",0.933062403056,"E","B","E","B"
"P18",1.14965825799,"C","D","C","B"
"P18",1.13299341135,"B","E","E","B"
"P18",1.01637163791,"F","D","F","B"
"P18",1.39955665162,"F","C","C","B"
"P18",1.06640498641,"E","A","A","B"
"P18",0.683237581531,"C","A","A","B"
"P18",0.766447019018,"A","B","A","B"
"P18",0.599876172825,"A","D","A","B"
"P18",0.699861264723,"A","E","A","B"
"P18",1.18300817359,"C","F","C","B"
"P18",0.749823898227,"A","C","A","B"
"P18",0.74983904392,"B","C","C","B"
"P18",0.649864866185,"D","A","A","B"
"P18",1.03300940215,"D","F","F","B"
"P18",0.799783157333,"C","B","C","B"
"P18",0.933077708146,"D","B","D","B"
"P18",1.39959451886,"E","C","C","B"
"P18",1.23299721883,"D","E","E","B"
"P18",0.583182712977,"A","F","A","B"
"P18",0.78310517701,"B","D","D","B"
"P19",1.5829139912,"A","B","A","B"
"P19",1.26621654342,"C","B","C","B"
"P19",0.983058127916,"B","F","B","B"
"P19",0.666518308441,"F","A","A","B"
"P19",0.833093199701,"E","B","E","B"
"P19",0.666495247046,"F","E","E","B"
"P19",0.683140529994,"C","E","E","B"
"P19",0.7331365947,"B","E","E","B"
"P19",0.866437801078,"D","E","E","B"
"P19",1.2663291226,"B","D","B","B"
"P19",0.599845192723,"D","A","A","B"
"P19",0.683184472356,"E","C","E","B"
"P19",0.766472573618,"C","D","C","B"
"P19",0.583186361056,"A","E","A","B"
"P19",0.616528348929,"B","A","A","B"
"P19",0.933041946143,"F","B","F","B"
"P19",0.5664974786,"E","D","E","B"
"P19",0.733131060928,"F","C","C","B"
"P19",0.583166033466,"A","F","A","B"
"P19",0.949728804563,"B","C","C","B"
"P19",0.633175941625,"A","D","A","B"
"P19",0.849777913783,"D","B","D","B"
"P19",0.683158367387,"D","C","C","B"
"P19",0.666506212336,"D","F","D","B"
"P19",0.783087062928,"E","A","A","B"
"P19",0.566550518603,"A","C","A","B"
"P19",0.716477904385,"C","F","C","B"
"P19",0.616489636583,"C","A","C","B"
"P19",0.849792476025,"E","F","E","B"
"P19",0.766466032338,"F","D","D","B"
"P19",0.549861004575,"A","B","A","B"
"P19",0.899689053131,"C","E","E","B"
"P19",0.533191971519,"A","C","A","B"
"P19",0.799781043071,"F","D","D","B"
"P19",0.699802708992,"F","C","C","B"
"P19",0.599842452905,"A","D","A","B"
"P19",0.683153083236,"D","A","A","B"
"P19",0.599890557625,"A","F","A","B"
"P19",0.849773222106,"C","B","C","B"
"P19",0.766450838525,"D","E","E","B"
"P19",0.583226691429,"C","F","C","B"
"P19",0.766504606339,"E","C","C","B"
"P19",0.649857561005,"B","C","C","B"
"P19",0.84968504265,"B","F","B","B"
"P19",0.53319388428,"F","A","A","B"
"P19",0.683105537908,"E","A","A","B"
"P19",0.616487194505,"B","D","B","B"
"P19",0.649827155333,"E","B","B","B"
"P19",0.733135072913,"F","E","E","B"
"P19",0.566506149179,"C","D","C","B"
"P19",0.716479347977,"E","D","E","B"
"P19",0.583177170182,"A","E","A","B"
"P19",0.516565987602,"C","A","A","B"
"P19",0.749801633816,"E","F","E","B"
"P19",0.733114471641,"B","E","E","B"
"P19",0.699856612144,"D","F","D","B"
"P19",0.499947666755,"B","A","A","B"
"P19",0.599953350902,"F","B","B","B"
